title,original_title,summary,url_thumbnail
Underworld 2 - Evolution,Underworld: Evolution,La lutte millénaire que se livrent Vampires et Lycans est sur le point de connaître un tournant décisif...,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/86/12/18472205.jpg
Mon meilleur ami,Mon meilleur ami,Un marchand d'art fait un pari : il a dix jours pour trouver un meilleur ami. Il se lance alors dans un casting fou pour finalement jeter son dévolu sur un chauffeur de taxi volubi,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/60/14/23/18678248.jpg
Playboy à saisir,Failure to Launch,"Il a (presque) toutes les qualités qui font rêver les femmes. Il est beau, viril, élégant, dynamique, intelligent, sportif, sympa et plein d'humour. Il aime la vie, il aime les gen",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/28/54/18475610.jpg
Madame Irma,Madame Irma,"Francis menait une confortable vie de cadre supérieur, jusqu'à ce que la chief manager de sa maison mère américaine décide d'éjecter tout le monde. Pour ce quarantenaire, c'est un ",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/62/85/01/18699927.jpg
Cashback,Cashback,"Ben Willis, étudiant aux Beaux-Arts, se fait plaquer par sa petite amie Suzy. Devenu insomniaque suite à cette rupture, il se met à travailler de nuit au supermarché du coin.",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/63/06/37/18701471.jpg
Pars vite et reviens tard,Pars vite et reviens tard,Le commissaire Jean-Baptiste Adamsberg n'aime pas le Printemps.,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/60/07/18/18699198.jpg
Scoop,Scoop,"L'enquête du célèbre journaliste d'investigation Joe Strombel, consacrée au ""Tueur au Tarot"" de Londres, tourne court quand il meurt de façon aussi soudaine qu'inexplicable. Mais r",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/36/35/35/18674307.jpg
Hors de prix,Hors de prix,"Jean, serveur timide d'un grand hôtel, passe pour un milliardaire aux yeux d'Irène, une aventurière intéressée.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/80/84/85/19552553.jpg
Le Voile des illusions,The Painted Veil,"Londres, 1920. Après un mariage trop vite accepté pour convenances sociales, Kitty part avec son mari, Walter, médecin bactériologiste, pour vivre à Shanghai où il doit mener des r",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/36/35/82/18721717.jpg
Pardonnez-moi,Pardonnez-moi,"Alors qu'elle attend son premier enfant, Violette décide de lui offrir un film sur sa famille. Caméra au poing, elle va faire éclater la vérité et révéler les secrets de famille en",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/63/09/17/18676875.jpg
Le Dernier gang,Le Dernier gang,"Des petits larcins sur les bancs de Belleville aux braquages surmédiatisés des plus grandes banques parisiennes, l'ascension spectaculaire de Simon et de sa bande. Capables de vide",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/64/78/59/18810664.jpg
Saw 3,Saw III,Le Tueur au puzzle a mystérieusement échappé à ceux qui pensaient le tenir.,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/62/82/23/18677703.jpg
Click : Télécommandez votre vie,Click,"Michael Newman travaille comme un forcené en espérant que son patron reconnaîtra enfin sa valeur, mais il se l'est juré : plus tard, quand il en aura le temps, il s'occupera enfin ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/26/58/18661014.jpg
La Traversée du temps,Toki wo kakeru shôjo,"Makoto est une jeune lycéenne comme les autres, un peu garçon manqué, pas trop intéressée par l'école et absolument pas concernée par le temps qui passe ! Jusqu'au jour où elle reç",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/64/32/80/18777971.jpg
Souris City,Flushed Away,"Roddy est un rat des beaux quartiers, qui habite une luxueuse résidence de Kensington. Lorsque Syd, un vulgaire rat d'égout, remonte par l'évier et prétend s'incruster dans son par",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/60/15/40/18682582.jpg
Poltergay,Poltergay,"Beaux, jeunes et amoureux... Marc et Emma sont les nouveaux propriétaires d'une maison",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/36/40/45/18662107.jpg
Les Randonneurs à Saint-Tropez,Les Randonneurs à Saint-Tropez,"Nous avons quitté Cora, Nadine, Mathieu et son frère Louis, ceux que nous appelons dorénavant ""Les randonneurs"", il y a dix ans en Corse.",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/65/14/25/18889591.jpg
La Jeune fille de l'eau,Lady in the Water,"Cleveland Heep a tenté discrètement de se perdre à jamais dans les abysses de son vieil immeuble. Mais, cette nuit-là, il découvre dans le sous-sol de la piscine une jeune nymphe s",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/18/58/18660666.jpg
Au nom de la liberté,Catch a Fire,"En Afrique du Sud, Patrick Chamusso mène une vie simple entre sa famille et son poste à la raffinerie de pétrole de Secunda.",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/63/05/42/18739402.jpg
The Queen,The Queen,"Dimanche 31 août 1997. La princesse Diana meurt des suites d'un accident de voiture survenu sous le pont de l'Alma à Paris. Si cette disparition plonge la planète dans la stupeur, ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/27/50/18670495.jpg
L'Ivresse du pouvoir,L'Ivresse du pouvoir,"Jeanne Charmant Killman, juge d'instruction, est chargée de démêler une complexe affaire de concussion et de détournements de fonds mettant en cause le président d'un important gro",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/02/68/18468944.jpg
Alpha Dog,Alpha Dog,"Dans une banlieue riche de L.A., Johnny et sa petite bande jouent aux durs et trafiquent un peu. Livrés à eux-mêmes, leur vie n'est qu'une quête permanente d'émotions fortes. Pour ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/06/87/18719463.jpg
Des serpents dans l'avion,Snakes On A Plane,La mission de l'agent spécial Neville Flynn est simple : il doit escorter un témoin essentiel sur un avion de ligne de Hawaï à Los Angeles. L'homme va permettre de faire tomber l'u,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/36/02/65/18655597.jpg
"King Rising, Au Nom Du Roi",In the Name of the King - A Dungeon Siege Tale,"Dans le royaume d'Ehb, un conflit sanglant fait rage entre le roi Konreid et Gallian, puissant sorcier des ombres. Un ancien maître d'armes, qui connait bien les ravages de la guer",https://fr.web.img3.acsta.net/c_310_420/pictures/14/08/20/13/58/596399.jpg
Chronique d'un scandale,Notes on a Scandal,"Enseignante, à la veille de la retraite dans un collège de Londres, Barbara Covett n'a rien d'autre dans sa vie que son travail et un chat. Sa solitude prend fin avec l'arrivée du ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/26/70/18739714.jpg
Vacances sur ordonnance,Last Holiday,"Une pauvre employée apprend qu'elle va mourir prochainement et se retire dans une station balnéaire européenne, où elle se fait passer pour une riche femme d'affaires.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/54/67/18472273.jpg
Half Nelson,Half Nelson,"Brillant professeur dans un lycée de Brooklyn, Dan Dunne enseigne avec passion à des adolescents en difficulté.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/41/12/18776066.jpg
Fast Food Nation,Fast Food Nation,"Don Henderson a un vrai problème. Il est responsable marketing de la chaîne des Mickey's Fast Food Restaurants, et de la viande contaminée a été découverte dans les stocks de steak",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/60/18/13/18685716.jpg
"Jean de La Fontaine, le défi","Jean de La Fontaine, le défi","Paris résonne de mille bruits en ce matin du 5 septembre 1661 : Fouquet, le puissant conseiller du roi, est arrêté sur ordre de Colbert ; le jeune Louis XIV devient le seul maître.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/63/92/50/18752392.jpg
La Ferme en folie,Barnyard,"Otis la vache est le plus dissipé de tous les pensionnaires de la ferme. Lui et ses copains, Peps la souris, Freddy le furet, Bec le coq et Porc le cochon, sont toujours partants p",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/98/20/18712338.jpg
Le Grand Meaulnes,Le Grand Meaulnes,"Un soir de novembre 1910, Monsieur et Madame Seurel, qui dirigent une paisible école de la campagne solognote, reçoivent un pensionnaire que sa mère accompagne, Augustin Meaulnes.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/60/02/15/18654749.jpg
A Scanner Darkly,A Scanner Darkly,"Une banlieue d'Orange County, en Californie, en 2013. L'interminable et vain combat de l'Amérique contre la drogue se confond désormais avec sa guerre contre le terrorisme.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/62/64/18653553.jpg
Renaissance,Renaissance,"2054. Dans un Paris labyrinthique où chaque fait et geste est contrôlé et filmé, Ilona Tasuiev, une jeune scientifique jalousée par tous pour sa beauté et son intelligence, est kid",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/35/79/24/18475897.jpg
Horribilis,Slither,"L'homme d'affaires Grant Grant est un des citoyens les plus fortunés de la paisible bourgade de Wheelsy, mais son luxueux train de vie et son opulente résidence ne suffisent pas à ",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/36/15/37/18604393.jpg
Scary Movie 4,Scary Movie 4,"Cindy Campbell est toujours terriblement blonde. Mais bourrée de bonnes intentions. Ça tombe bien, elle vient d'être engagée comme aide à domicile auprès d'une vieille grabataire q",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/23/80/18482303.jpg
Le Guerrier Pacifique,Peaceful Warrior,"Le succès sourit à Dan Millman, un athlète talentueux, riche et courtisé par la gente féminine. Mais cette année, le challenge est de taille, Dan compte bien remporter la médaille ",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/60/08/17/18969268.jpg
Once,Once,"Dans les rues de  Dublin,  deux âmes seules se rencontrent autour de leur passion, la musique... Il sort d'une rupture douloureuse. Elle est mariée à un homme qu'elle n'aime plus. ",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/64/49/03/18796125.jpg
Mauvaise foi,Mauvaise foi,"Clara est juive, Ismaël est arabe. Ils forment un couple heureux et épanoui. Lorsque Clara tombe enceinte, c'est le plus beau jour de leur vie. Tout va bien...",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/60/14/29/18678257.jpg
Si j'étais toi,The Secret,"Benjamin et Hannah forment un couple modèle, uni depuis plusieurs années par un amour solide et profond. Ensemble, ils ont une fille de 16 ans : Samantha.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/19/07/18799538.jpg
Le Petit monde de Charlotte,Charlotte's Web,"Il était une fois un petit cochon, si frêle et si chétif, que son maître décida de lui asséner un grand coup de hache. Mais Fern, la fille du fermier, s'y opposa et prit le petit W",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/36/12/41/18709698.jpg
Death Note : the Last Name,Desu Nôto: The Last Name,Le Cahier de la Mort. Il suffit d'y apposer le nom de la personne à châtier et d'avoir en tête son visage pour que cette dernière meure d'une crise cardiaque. Quand ce cahier tombe,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/65/37/45/18867520.jpg
Astérix et les Vikings,Astérix et les Vikings,"C'est l'événement ! Le petit village gaulois accueille Goudurix, le neveu du chef, et Astérix et Obélix sont chargés d'en faire un homme, un vrai. Sous ses airs arrogants, cet ado ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/84/31/18482223.jpg
Entre adultes,Entre adultes,"6 hommes et 6 femmes, 12 adultes, s'aiment, se mentent, se manipulent, se trompent, se confient et se quittent. La vie...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/62/83/18/18737294.jpg
L'Incroyable destin de Harold Crick,Stranger Than Fiction,"Un beau matin, Harold Crick, un obscur fonctionnaire du fisc, entend soudain une voix de femme qui se met à commenter tout ce qu'il vit, y compris ses pensées les plus intimes. Pou",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/20/99/18701881.jpg
Southland Tales,Southland Tales,"Californie, 2008. Une attaque nucléaire a précipité l'Amérique dans la 3e Guerre Mondiale. Face à la pénurie de carburant, la compagnie US-IDent élabore un générateur d'énergie iné",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/96/39/19067182.jpg
Le Maître d'armes,Huo Yuan Jia,"Huo Yuanjia rêve depuis sa plus tendre enfance de se consacrer aux arts martiaux. L'opposition de son père, lutteur réputé, ne fera que renforcer sa détermination : Yuanjia décide ",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/36/39/87/18652832.jpg
La Cité interdite,Man cheng jin dai huang jin jia,"Chine, Xème siècle, Dynastie Tang. De retour à la Cité interdite après une longue absence, l'Empereur découvre qu'un complot se trame au coeur même de son palais. Les dangereuses a",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/62/85/44/18740179.jpg
The Wicker Man,The Wicker Man,"Le sergent Howie est chargé d'enquêter sur la disparition d'une petite fille sur une île isolée. Au cours de ses investigations, il découvre que la population locale se livre à d'é",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/00/60/18793503.jpg
Invisible,The Invisible,"Aimé de sa famille et populaire dans son école, Nick Powell est un adolescent heureux. Jusqu'au soir où des délinquants viennent l'agresser en pleine forêt. Le lendemain matin, il ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/63/14/65/18771824.jpg
Amer beton,Tekkon kinkurîto,"Blanc et Noir, deux orphelins, sèment la terreur dans les rues de Takara, la ville ""trésor"". Rackettant bandits, yakuzas et fanatiques religieux, les deux gamins, surnommés “les ch",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/64/05/63/18749153.jpg
Ma vie n'est pas une comédie romantique,Ma vie n'est pas une comédie romantique,"Si sa vie ressemblait un peu plus à une comédie romantique, Thomas se ferait un peu moins larguer. Il sortirait avec une fille formidable, avec Meg Ryan par exemple. Ils s'aimeraie",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/64/85/32/18869860.jpg
Tristan & Yseult,Tristan & Isolde,"Depuis le retrait des troupes de l'Empire romain, les seigneurs anglais sont sous la menace du roi Donnchadh, souverain d'Irlande. Face à lui, Lord Marke espère unir les tribus ang",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/36/06/78/18651956.jpg
Red Road,Red Road,"Jackie travaille comme opératrice pour une société de vidéosurveillance. Tous les jours, elle observe une petite partie de Glasgow et protège ainsi les gens qui mènent leur vie sou",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/60/17/79/18653851.jpg
Sa Majesté Minor,Sa Majesté Minor,"Dans une île imaginaire perdue en Mer Egée, aux temps très lointains d'avant Homère, Minor, mi-homme mi-cochon, orphelin et muet, file des jours tranquilles dans la douce tiédeur d",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/64/37/98/18807639.jpg
Odette Toulemonde,Odette Toulemonde,Odette Toulemonde n'a objectivement rien pour être heureuse mais l'est. Balthazar Balsan a tout pour être heureux mais ne l'est pas.,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/63/12/29/18699288.jpg
